l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
4,1,0,1,2,0,5,-28,0,-0.0012825574052606177,0.0010450091125652884,0.000212893957341181,-6.331394448016904e-08,8.510955157589538e-10,4.4984337359737765e-11,-2.4654335354148352e-05,2.476746044770437,128.843810243517,104.98040801239623,21.3870809829273,128.843810243517,5.3091676867570414e-06,1.0942204767040826e-09,2.7836860101415026e-05,True,1
4,1,0,4,-1,0,6,-35,0,-0.0012825574052606177,0.0010553705459852385,0.0002032385875855095,-6.331394448016904e-08,5.565058053936869e-10,1.2145879781182768e-10,-2.3948271689869802e-05,2.40395747023018,128.7442668177837,105.93941558923858,20.401343662123317,128.7442668177837,1.7010156224410986e-05,1.9928635345621818e-09,2.8917694994632046e-05,True,1
0,6,0,1,-12,0,1,5,0,-0.0016373163861810895,0.000124097089647641,0.0015032438859202853,-6.07172399702113e-07,2.2149389034803124e-12,-3.430397926167656e-07,-9.97541061316322e-06,0.78528629805416,128.65505368025276,9.76919626747943,118.26876018320809,128.65505368025276,0.0,0.0,5.406229748200686e-05,True,1
2,2,0,1,2,0,3,-28,0,-0.00120515078399613,0.0010450091125652884,0.0001363682131276263,-2.5535226476112524e-08,8.510955157589538e-10,3.994580943229185e-11,-2.377345830321541e-05,2.5378754773676864,128.65275291083537,111.55730751831624,14.55764405727019,128.65275291083537,6.591810653355197e-06,8.617314770201232e-09,3.848494735393312e-05,True,1
3,1,0,6,-3,0,7,-54,0,-0.0011691878228487144,0.001012448037902089,0.00015571037442054544,-5.130374198263038e-09,6.783803201601887e-12,1.7551946948351656e-09,-1.0294105260799744e-06,0.1132264544228248,128.59917820129994,111.36072413505131,17.126799792915016,128.59917820129994,5.027241077049517e-07,1.3755870844499622e-07,3.2769598378660814e-05,True,2
3,4,0,0,5,0,3,-15,0,-0.0016697023644453982,0.0014376844518621038,0.00024286930329206426,-6.958693014573762e-07,-2.220959354533618e-07,4.1544858425510314e-12,1.085139070876968e-05,0.8371697023375712,128.55116623688642,110.89213216951599,18.737028994782953,128.55116623688642,0.0,0.0,3.0073751764421908e-05,True,1
5,3,0,2,-3,0,5,-3,0,-0.001548847611724769,0.0006544435404762507,0.0008972818064209853,-4.5178955630907436e-07,4.1062627904321485e-10,2.2754450231192823e-10,2.877735172467045e-06,0.24160634465521558,128.463273293168,54.9451914480518,75.33319214757744,128.463273293168,1.3856808567110423e-05,2.8407785314705054e-11,1.5099548107418106e-05,True,1
3,3,0,4,2,0,7,-53,0,-0.0014614673184444634,0.0013269608486436745,0.00015885342501683692,-2.655051493296818e-07,-6.489603657476092e-09,2.01812697013552e-09,2.434695521604793e-05,2.139229698987253,128.40325959607858,116.59256489291425,13.95755487283437,128.40325959607858,0.0,0.0,3.840606390010145e-05,True,1
4,2,0,4,0,0,8,-77,0,-0.0013269608486436745,0.0012082903080278123,0.00012492340644222006,-6.489603657476092e-09,-2.2660016458665974e-09,7.032634997501512e-09,6.252865826357869e-06,0.6044934468118455,128.28337076833492,116.8110024060382,12.076915590826315,128.28337076833492,0.0,0.0,4.430369335055526e-05,True,2
6,2,0,2,1,0,4,-8,0,-0.0015907002056791103,0.0010519899754354604,0.0005364360164645428,-5.501307220000565e-07,3.097851555004192e-10,7.788285609220996e-12,-2.274213779107073e-06,0.1886215573346052,128.2330030195562,87.25124588068972,44.49159431047349,128.2330030195562,1.5406519224974866e-06,5.440415200936733e-13,1.6100167998015952e-05,True,1
6,-1,0,4,-2,0,10,-71,0,-0.0011309737734404898,0.0009543833025544501,0.00016679830727725517,-2.789064511109307e-09,4.0988668158143767e-10,6.866071673735461e-09,-9.79216360878451e-06,1.1101775269027034,128.2231043130733,108.20232748852355,18.910599755231473,128.2231043130733,6.4951616781192785e-06,1.7079637049925632e-05,3.0544850552447597e-05,True,1
4,2,0,2,2,0,6,-54,0,-0.0013269608486436745,0.00120515078399613,0.00013522128090015338,-6.489603657476092e-09,-2.5535226476112524e-08,1.8060430900691548e-09,1.3411216252608984e-05,1.2945468008348768,128.08776534305747,116.32958820544303,13.05252795194896,128.08776534305747,0.0,0.0,4.116180430075846e-05,True,1
6,-1,0,6,-5,0,10,-52,0,-0.0011309737734404898,0.0008822153106829276,0.00022460705193399369,-2.789064511109307e-09,4.852289365069005e-09,1.5520757188383417e-09,-2.4151410823568557e-05,2.734702287902703,128.06194088437329,99.89462717020321,25.432610211540887,128.06194088437329,1.8068179586694854e-05,5.669930297728033e-05,2.460067038968303e-05,True,1
6,-2,0,2,0,0,6,-34,0,-0.0011210385021110606,0.0009222738100286834,0.00020961697198426728,-5.316983021097293e-09,3.0560011832554004e-09,1.3025801277906772e-10,1.0852279901890074e-05,1.2396781505328807,128.05850777349102,105.35322126830252,23.944975846576053,128.05850777349102,3.885738487427005e-06,8.689232702323285e-06,2.4775234721732098e-05,True,1
1,4,0,4,-21,0,5,-1,0,-0.0012960421937048758,0.00022952991802651902,0.0010910354688303623,-7.207688798634074e-08,1.1455765107214097e-11,-2.8687145965298242e-09,2.4523193152005494e-05,2.422170185292867,128.0102954771579,22.67080476145185,107.76221307054071,128.0102954771579,0.0,0.0,2.558271164822097e-05,True,1
2,2,0,1,-9,0,1,2,0,-0.00120515078399613,0.00016224548908553,0.0010450091125652884,-2.5535226476112524e-08,1.2233537556316988e-12,8.510955157589538e-10,2.1038176546883582e-06,0.22334962022292895,127.93416025282667,17.22462414429081,110.9422999667289,127.93416025282667,1.8750777498200245e-07,2.2360965798915436e-10,3.270642401130938e-05,True,1
2,2,0,2,1,0,4,-39,0,-0.00120515078399613,0.0010519899754354604,0.00012838508345145631,-2.5535226476112524e-08,3.097851555004192e-10,1.6121788041008157e-10,-2.4775725109213442e-05,2.628748890733004,127.86859274583641,111.61802403690896,13.621887723359926,127.86859274583641,3.7016451157159184e-05,1.3071761937485486e-08,4.110630033303062e-05,True,1
4,0,0,2,-17,0,2,1,0,-0.0012082903080278123,0.0001574463929714064,0.0010519899754354604,-2.2660016458665974e-09,4.983869411511085e-12,3.097851555004192e-10,1.1460603790544501e-06,0.12126111554141099,127.84522258256557,16.65891745184963,111.30781207590573,127.84522258256557,2.1009266170376396e-06,5.467364026009771e-08,3.3706028151347083e-05,True,2
1,5,0,0,5,0,1,-19,0,-0.0015032438859202853,0.0014376844518621038,8.065993340083952e-05,-3.430397926167656e-07,-2.220959354533618e-07,6.359184059492035e-12,1.510049934265803e-05,1.2845386141448012,127.84191505016578,122.28479583977098,6.861415421874342,127.84191505016578,0.0,0.0,7.44812354394905e-05,True,1
6,-2,0,4,-2,0,10,-79,0,-0.0011210385021110606,0.0009543833025544501,0.00015003627260573503,-5.316983021097293e-09,4.0988668158143767e-10,1.3713384850367648e-08,-1.6618926950875577e-05,1.8950590322049332,127.83220218896388,108.8284882945467,17.10865554683673,127.83220218896388,3.7837248616815597e-06,9.732046051107646e-06,3.35676849285477e-05,True,1
4,3,0,4,2,0,8,-48,0,-0.00150612480128053,0.0013269608486436745,0.0001969726271281592,-3.564391453457959e-07,-6.489603657476092e-09,6.769059413025414e-10,1.7808674491303755e-05,1.5111071034091816,127.77257293505262,112.59568095167303,16.71358168519852,127.77257293505262,0.0,0.0,3.321151813804262e-05,True,1
4,1,0,5,-36,0,5,-1,0,-0.0012825574052606177,0.00016923131506604462,0.0010910354688303623,-6.331394448016904e-08,1.1107085801856638e-10,-2.8687145965298242e-09,-2.229062136421085e-05,2.220262306640125,127.74890074054282,16.85632283642334,108.67283002169772,127.74890074054282,0.0,0.0,3.411899234195171e-05,True,1
0,6,0,3,-4,0,3,-1,0,-0.0016373163861810895,0.0006596415703442375,0.0009939560760100293,-6.07172399702113e-07,2.565842695191413e-10,1.946736582362881e-09,1.6281260173177207e-05,1.2699304557203275,127.62117639362297,51.45172492946111,77.52809488480696,127.62117639362297,6.448559191652967e-06,8.565466502893184e-11,1.566826697394987e-05,True,1
4,3,0,4,2,0,6,-38,0,-0.00150612480128053,0.0013269608486436745,0.00018823442354112466,-3.564391453457959e-07,-6.489603657476092e-09,2.2189714319130955e-10,9.070470904269266e-06,0.7691027401259587,127.6087393248311,112.51554349199766,15.960760187218908,127.6087393248311,0.0,0.0,3.480277000093982e-05,True,1
5,-1,0,3,-2,0,8,-35,0,-0.0010910354688303623,0.0008454847329711568,0.0002631939238729442,-2.8687145965298242e-09,1.7312261554132232e-09,1.0325856954991353e-10,1.7643188013738605e-05,2.062599910941842,127.54892309397069,98.84249519846313,30.769029016113628,127.54892309397069,4.366507687181261e-06,1.3738150542661598e-05,2.055050618717442e-05,True,1
4,4,0,4,-1,0,6,-9,0,-0.0017201142970912078,0.0010553705459852385,0.0006449911917939901,-7.982213700954616e-07,5.565058053936869e-10,4.94097652059568e-10,-1.975255931197916e-05,1.4655086344239392,127.51697131324953,78.3014809684053,47.85406009805023,127.51697131324953,1.662095909284672e-05,2.8915971414594797e-11,1.667981579384872e-05,True,1
6,3,0,4,-5,0,6,-3,0,-0.0016975480317716182,0.0007052239862629815,0.001012448037902089,-5.222349982526138e-12,5.243093428506983e-11,6.783803201601887e-12,2.0123992393452283e-05,-1.5114095616953627,127.49410139369144,52.96574631572492,76.03976463948207,127.49410139369144,6.296589331529098e-06,7.573557405712651e-06,1.5518300496107912e-05,True,2
5,4,0,5,2,0,6,-27,0,-0.0017666927178038535,0.0015071822094388772,0.000260230013738253,-8.613210822539651e-07,-4.134062667988707e-10,3.926923022454679e-11,7.195053732768006e-07,0.06085938656640661,95.80293549005054,127.48503760533897,22.01156456492063,127.48503760533897,0.0,0.0,2.2272543490921046e-05,False,1
6,-1,0,5,-4,0,9,-36,0,-0.0011309737734404898,0.0008558216031024513,0.0002865543781008531,-2.789064511109307e-09,3.660987619368396e-09,1.6255029506053263e-10,1.1402207762814748e-05,1.282221158446075,127.18225178274582,96.24035393992901,32.224117842089804,127.18225178274582,3.2813836269212035e-06,4.48279733445551e-05,2.015309473053884e-05,True,1
6,2,0,1,4,0,5,-21,0,-0.0015907002056791103,0.0012960421937048758,0.000277896465055483,-5.501307220000565e-07,-7.207688798634074e-08,1.2458043540481416e-11,-1.676154691875151e-05,1.3392987844023843,127.03340111928523,103.55677163009587,22.204776184592617,127.03340111928523,0.0,0.0,2.7180103062275786e-05,True,1
4,3,0,4,1,0,6,-29,0,-0.00150612480128053,0.0012825574052606177,0.0002429881861522264,-3.564391453457959e-07,-6.331394448016904e-08,3.561627177107615e-11,1.9420790132314205e-05,1.6379981373403165,127.00895264038279,108.17353271868095,20.49423291229149,127.00895264038279,0.0,0.0,2.819194430843177e-05,True,1
5,5,0,2,5,0,5,-29,0,-0.0019862555038104063,0.0018048401012071306,0.00020642527238148468,-4.540844171536807e-07,-8.361497093340479e-07,3.5007384145957776e-11,2.5009869778208974e-05,1.5988190753780587,126.95547478737942,115.31453219101954,13.19625675983591,126.95547478737942,0.0,0.0,4.104900529824751e-05,True,1
3,1,0,3,0,0,6,-49,0,-0.0011691878228487144,0.0010392276866836483,0.0001491496086326662,-5.130374198263038e-09,7.466668761449863e-10,1.0516741333601892e-09,1.918947246759995e-05,2.0823969841469823,126.87754253266958,112.77457484085386,16.185369100757597,126.87754253266958,3.3256013426871954e-05,9.687141759953252e-06,3.424098190258583e-05,True,1
6,-1,0,4,-3,0,10,-41,0,-0.0011309737734404898,0.0008319887161776548,0.0002777419521358649,-2.789064511109307e-09,3.2164554113518244e-09,2.8523326110103737e-10,-2.1243105126970063e-05,2.3826900001116735,126.85338894821685,93.31833362731928,31.15236534162723,126.85338894821685,6.434349586670306e-06,0.0001553597874611977,2.1499185645235816e-05,True,1
6,-1,0,3,-1,0,9,-93,0,-0.0011309737734404898,0.0009939560760100293,0.00011586322230512725,-2.789064511109307e-09,1.946736582362881e-09,5.1722513421231456e-08,-2.1154475125333182e-05,2.3710547687208905,126.76281116029892,111.4054718909755,12.986246314881452,126.76281116029892,6.040697718815275e-06,6.721102236458022e-06,4.320047865994652e-05,True,1
2,3,0,4,0,0,6,-35,0,-0.001398386150657986,0.0012082903080278123,0.0002032385875855095,-1.6631079348497364e-07,-2.2660016458665974e-09,1.2145879781182768e-10,1.3142744955335758e-05,1.1909065196390782,126.70213647644431,109.48708119569646,18.416104079477062,126.70213647644431,0.0,0.0,3.099697921090359e-05,True,1
4,3,0,1,4,0,3,-17,0,-0.00150612480128053,0.0012960421937048758,0.00022062201701875383,-3.564391453457959e-07,-7.207688798634074e-08,5.359410002762844e-12,1.0539409443099598e-05,0.887116088245653,126.70008743199719,109.087041551138,18.570048139334624,126.70008743199719,0.0,0.0,3.085202455953116e-05,True,1
6,2,0,3,-35,0,3,3,0,-0.0015907002056791103,0.00011008915823284489,0.0014614673184444634,-5.501307220000565e-07,1.221048907628141e-10,-2.655051493296818e-07,-1.914372900180196e-05,1.5252574999184572,126.68515316327438,8.771243796604901,116.42975272513878,126.68515316327438,0.0,0.0,6.119459932073701e-05,True,1
5,-1,0,6,-6,0,7,-29,0,-0.0010910354688303623,0.0008108665732948055,0.00027894149358939505,-2.8687145965298242e-09,3.750010229927367e-11,3.819240622838923e-11,-1.2274019461615965e-06,0.14246787410055933,126.6391011944478,94.11948317653204,32.37749597444822,126.6391011944478,2.0507886005192036e-05,1.5061915205411477e-08,2.050960164169741e-05,True,1
4,2,0,5,-1,0,9,-48,0,-0.0013269608486436745,0.0010910354688303623,0.00021934131322133902,-6.489603657476092e-09,-2.8687145965298242e-09,6.601699840898011e-10,-1.658406659197308e-05,1.5824697661407126,126.62004529532486,104.10779574511162,20.929787904455022,126.62004529532486,0.0,0.0,2.8683486022112794e-05,True,1
5,-1,0,5,-5,0,10,-49,0,-0.0010910354688303623,0.0008294513340561287,0.00023724205114141817,-2.8687145965298242e-09,4.5020891168171303e-10,1.17043241991593e-09,-2.4342083632815413e-05,2.824410788444168,126.59279188353463,96.24119822013344,27.527183705775617,126.59279188353463,1.893231912777068e-05,3.192254269064439e-05,2.3591590119459004e-05,True,1
3,3,0,3,-23,0,4,1,0,-0.0014614673184444634,0.0001652789603087609,0.0012825574052606177,-2.655051493296818e-07,1.1619306750750474e-11,-6.331394448016904e-08,-1.3630952875084762e-05,1.1808028681548977,126.5779103615852,14.317551543656107,111.10236679085092,126.5779103615852,0.0,0.0,3.9290111972333774e-05,True,1
2,2,0,5,-44,0,5,-2,0,-0.00120515078399613,0.00013944614511242234,0.0010518133842167875,-2.5535226476112524e-08,6.363057793724974e-10,9.569311754069791e-11,-1.3891254666920181e-05,1.4589564049502968,126.57312293002943,14.645606262509544,110.46877409377612,126.57312293002943,1.7559770630143573e-05,1.529412653930378e-08,3.863074895332265e-05,True,1
1,7,0,3,-17,0,4,4,0,-0.0019182614902478053,0.00022062201701875383,0.0017201142970912078,-6.972512171337115e-07,5.359410002762844e-12,-7.982213700954616e-07,2.2474823862156205e-05,1.483232747227041,126.53536444011947,14.560016238992386,113.4479301058822,126.53536444011947,0.0,0.0,3.7813584151761764e-05,True,1
4,5,0,1,-9,0,5,4,0,-0.0019351014156810539,0.00016224548908553,0.0017666927178038535,-6.592207379659595e-07,1.2233537556316988e-12,-8.613210822539651e-07,-6.16320879167037e-06,0.40525687399176563,126.51937959387416,10.668322613851556,115.04940794473806,126.51937959387416,0.0,0.0,5.0431205373869236e-05,True,1
4,0,0,5,-49,0,5,-1,0,-0.0012082903080278123,0.00012644473479723014,0.0010910354688303623,-2.2660016458665974e-09,1.0131432707062153e-09,-2.8687145965298242e-09,9.189895599780043e-06,0.9622605013043911,126.51830366892115,13.239842807005113,114.24071956286396,126.51830366892115,0.0,0.0,4.132151488312031e-05,True,1
6,2,0,4,2,0,10,-49,0,-0.0015907002056791103,0.0013269608486436745,0.00023724205114141817,-5.501307220000565e-07,-6.489603657476092e-09,1.17043241991593e-09,-2.649730589401769e-05,2.107645827414039,126.50004195737861,105.54897252920411,18.870681445408405,126.50004195737861,0.0,0.0,3.1378950240101364e-05,True,1
4,4,0,2,1,0,6,-9,0,-0.0017201142970912078,0.0010519899754354604,0.0006449911917939901,-7.982213700954616e-07,3.097851555004192e-10,4.94097652059568e-10,-2.313312986175725e-05,1.7012588573774488,126.42556995283573,77.36554777138304,47.434004143714034,126.42556995283573,1.6135800996138294e-05,1.6417999451949487e-11,1.703109710732493e-05,True,1
1,3,0,3,-30,0,4,-1,0,-0.0011616347408751621,0.0001286609350278245,0.0010553705459852385,-5.537892723467824e-09,4.524730104941794e-11,5.565058053936869e-10,2.2396740137900885e-05,2.437517128089351,126.42484903940684,14.002628548382422,114.8597414483821,126.42484903940684,1.0809069336119419e-05,1.606386830976932e-07,3.885998374092002e-05,True,1
4,0,0,4,-1,0,8,-76,0,-0.0012082903080278123,0.0010553705459852385,0.00012650011665675978,-2.2660016458665974e-09,5.565058053936869e-10,9.789385448887802e-09,-2.6419645385813983e-05,2.7642873830811516,126.42340926682225,110.42341566256307,13.235705753090008,126.42340926682225,8.70604834498828e-06,1.4274010517745247e-05,4.276334874979275e-05,True,1
2,2,0,5,-2,0,7,-67,0,-0.00120515078399613,0.0010518133842167875,0.00012638582450737607,-2.5535226476112524e-08,9.569311754069791e-11,5.523784177553625e-09,-2.695157527196645e-05,2.8253770688146247,126.33784210911936,110.26329208707728,13.249229378365483,126.33784210911936,2.8644682189182485e-06,2.2805666642122196e-07,4.278173905243501e-05,True,1
2,4,0,0,5,0,2,-18,0,-0.0016007680175258506,0.0014376844518621038,0.00014734509052947991,-5.386696293253239e-07,-2.220959354533618e-07,6.158975828419768e-12,-1.573847513426695e-05,1.2421370882957021,126.26443798218064,113.4559338867589,11.629004726541154,126.26443798218064,0.0,0.0,4.7366033435400716e-05,True,1
2,7,0,1,7,0,3,-24,0,-0.0020529873759919655,0.0019182614902478053,0.00015869942884795936,-5.823556004409803e-09,-6.972512171337115e-07,1.776649645760088e-11,2.3973543103799396e-05,1.4736131856141987,126.19366127082127,117.86245362490487,9.7549857310273,126.19366127082127,0.0,0.0,5.4336829713593644e-05,True,1
6,-2,0,6,-3,0,12,-132,0,-0.0011210385021110606,0.001012448037902089,0.0001081344944421768,-5.316983021097293e-09,6.783803201601887e-12,2.059926527161953e-07,-4.559697667947619e-07,0.05129616577057494,126.10719352794243,113.89944281974205,11.086202801416562,126.10719352794243,7.154242163392381e-09,7.473248644971391e-09,4.510714159081954e-05,True,2
4,1,0,3,1,0,5,-47,0,-0.0012825574052606177,0.0011691878228487144,0.00013108694593836476,-6.331394448016904e-08,-5.130374198263038e-09,9.726374040540706e-10,1.771736352646153e-05,1.741220483051147,126.04589628325849,114.90500250145747,12.882914246448353,126.04589628325849,0.0,0.0,4.222084743318466e-05,True,1
3,1,0,3,-1,0,4,-29,0,-0.0011691878228487144,0.0009939560760100293,0.00016932909432641483,-5.130374198263038e-09,1.946736582362881e-09,3.490958829055335e-11,-5.902652512270248e-06,0.6362925668856516,126.03575060873811,107.14620711024818,18.2532927106111,126.03575060873811,2.2121863387936393e-06,8.762009214827265e-07,3.195670352223882e-05,True,1
