l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
4,0,0,3,-16,0,5,-3,0,-0.0012845713174545576,0.0002383656772378679,0.0010461418846491957,-1.8170845521393968e-08,4.8224507085438786e-12,-2.59762430647591e-09,-6.375556749400359e-08,1.132100219940544,21936.43383973618,4232.63168162815,18560.820762714437,21936.43383973618,0.0,0.0,7.948994351463858e-10,True,1
1,8,0,2,7,0,3,-29,0,-0.002593514277053763,0.0024558287421887082,0.0001371197147521782,-3.3473512448523033e-10,-5.357261575653781e-07,8.946294505975799e-11,-5.658201128765951e-07,4.749716723565806,21770.9757899616,14969.801057094204,1151.0368389648156,21770.9757899616,0.0,0.0,2.633924868793713e-09,True,1
2,1,0,4,-3,0,6,-29,0,-0.0012494666394183471,0.0009969383342126287,0.00025231500335098195,-1.0055076559227109e-08,-1.0438554620304316e-09,7.940670116223557e-11,-2.1330185473651155e-07,3.7100119465169157,21708.175994184916,17339.78752925065,4388.57699108381,21708.175994184916,0.0,0.0,8.21310345513061e-10,True,1
6,3,0,0,5,0,6,-38,0,-0.0019398395214352587,0.0017437048376520042,0.00019579733026446763,-5.11030322157432e-07,-2.1823621115654396e-07,4.090950777087902e-10,-3.373535187869373e-07,5.000186071458728,15840.170578074742,21700.06536369745,2902.066554071007,21700.06536369745,0.0,0.0,8.33294347728302e-10,False,1
3,4,0,5,3,0,8,-68,0,-0.002032805134904902,0.001888070159604537,0.00014633855148715632,-6.343147104648854e-07,-4.2601459945553765e-07,1.8427875750269728e-08,1.6035761867916158e-06,18.37531533051501,21660.766158860828,20910.006098052967,1676.7768893673442,21660.766158860828,0.0,0.0,1.7227122128679928e-09,True,1
4,4,0,2,4,0,6,-48,0,-0.002096571188862388,0.0019384406889540282,0.00015764916967243972,-7.370465798437274e-07,-4.504348930497585e-07,1.1395554159213676e-09,-4.813302359202992e-07,7.360150563464769,17529.473410351027,21642.585932660728,2410.649251902512,21642.585932660728,0.0,0.0,8.74679005953726e-10,False,1
4,3,0,4,2,0,8,-36,0,-0.0018346253732878105,0.0015653896810087025,0.0002687441428368575,-3.434660740353971e-07,-9.699438676341113e-08,2.1502767195126366e-10,-4.915494422506276e-07,6.782012387268862,20749.24474008459,21189.4312742425,3707.9198442180636,21189.4312742425,0.0,0.0,7.804333162406715e-10,True,1
5,3,0,5,2,0,10,-43,0,-0.001888070159604537,0.0016116456045286907,0.0002771061044411112,-4.2601459945553765e-07,-1.2746794401609717e-07,5.585829101268911e-10,6.815493652648566e-07,8.976098499414528,21085.803711896217,20863.831766349005,3649.5241278755093,21085.803711896217,0.0,0.0,8.068332588966602e-10,True,1
4,1,0,4,0,0,6,-50,0,-0.0014359092136756813,0.0012845713174545576,0.00015144445738499846,-3.8279507645249305e-09,-1.8170845521393968e-08,2.561996380908859e-09,1.06561163874851e-07,1.5393874770443507,20729.839676767748,18292.9286164066,2187.1415624129017,20729.839676767748,0.0,0.0,1.5394671469365196e-09,True,1
6,2,0,5,0,0,11,-39,0,-0.0016598048850307147,0.00132870520909623,0.0003305859420278871,-1.6369989094870238e-07,-2.5066272933336944e-08,2.4002631971539563e-10,-5.137339065975494e-07,6.679240045643335,20561.107327995815,17254.449713213748,4298.066748485115,20561.107327995815,0.0,0.0,8.417620748071265e-10,True,1
1,4,0,6,-1,0,7,-45,0,-0.0015644708523005883,0.0013704000046100727,0.0001931365617072101,-9.777106988026456e-08,-3.37504123438315e-08,9.66404303277984e-10,-9.342859833055741e-07,12.317036031711053,20512.980262971778,18054.71117712454,2546.189025070101,20512.980262971778,0.0,0.0,1.3586744646307796e-09,True,1
4,5,0,6,4,0,10,-82,0,-0.0023571474246888826,0.0022093157464766807,0.00015039737987739994,-7.6357234915651e-07,-8.528980162562377e-07,6.85489760739737e-08,2.565701665198112e-06,23.123497629008977,20361.317514895632,18894.91314199856,1354.9793941126916,20361.317514895632,0.0,0.0,2.315726258204439e-09,True,1
3,2,0,6,-1,0,9,-74,0,-0.0015200389411412969,0.0013704000046100727,0.00015080655488950665,-7.245981903674689e-08,-3.37504123438315e-08,3.111456968058931e-08,1.1676183582823817e-06,15.587068921790754,20252.73081444785,18286.455671735643,2012.4709315444397,20252.73081444785,0.0,0.0,1.6970137651970154e-09,True,1
6,5,0,1,7,0,5,-44,0,-0.0024795189790314267,0.0023341170146548044,0.0001453308536866154,-4.789310381339418e-07,-7.807735407515312e-07,5.7747606281932e-10,-7.111069000699868e-08,3.933527577115684,20143.804409840573,11710.7825344662,8038.792364330671,20143.804409840573,0.0,0.0,6.021503667794391e-11,False,1
4,5,0,6,4,0,8,-67,0,-0.0023571474246888826,0.0022093157464766807,0.00014868913275920687,-7.6357234915651e-07,-8.528980162562377e-07,1.826633733867935e-08,8.574545470050113e-07,9.801531498568227,20122.332970455212,17905.21505806607,1699.274490608961,20122.332970455212,0.0,0.0,1.4560535133792992e-09,True,1
1,6,0,4,3,0,5,-25,0,-0.0020806656855415083,0.0018346253732878105,0.00024572092016876887,-7.036902493095676e-07,-3.434660740353971e-07,3.6260026981266894e-11,-3.1939208492912097e-07,5.137270014573732,13831.77679666204,20094.996959994045,3952.3042885728146,20094.996959994045,0.0,0.0,5.358879627355414e-10,False,1
4,5,0,5,4,0,9,-54,0,-0.0023571474246888826,0.0021542255236564572,0.00020420818634937372,-7.6357234915651e-07,-8.099594176837719e-07,4.418605059090057e-09,1.286285316948535e-06,12.729910851600897,20059.658518694403,18040.87144227822,2020.9642724175787,20059.658518694403,0.0,0.0,1.4505730407329699e-09,True,1
4,5,0,4,4,0,8,-37,0,-0.0023571474246888826,0.002096571188862388,0.00026117610529954177,-7.6357234915651e-07,-7.370465798437274e-07,2.983421408525759e-10,5.998694730473784e-07,8.138406841234215,19755.886465563355,17955.009796414444,3543.366073386229,19755.886465563355,0.0,0.0,6.201142231373148e-10,False,1
3,5,0,4,4,0,5,-33,0,-0.002287100982825212,0.002096571188862388,0.0001904894759829647,-8.175078322448832e-07,-7.370465798437274e-07,1.8061479892941386e-10,-4.031797985921959e-08,4.173217231990718,11661.029354221877,11853.234241108672,19716.910170600786,19716.910170600786,0.0,0.0,1.460679586743735e-11,False,1
4,3,0,6,2,0,10,-71,0,-0.0018346253732878105,0.0016598048850307147,0.00017308569742412514,-3.434660740353971e-07,-1.6369989094870238e-07,2.8326453698688895e-08,-1.7347908329707045e-06,18.958941234218912,19668.21858796731,18059.220537729314,1891.3428258733725,19668.21858796731,0.0,0.0,1.8214945362473579e-09,True,1
6,2,0,5,-42,0,5,1,0,-0.0016598048850307147,0.0001513361828255409,0.0015084316327956082,-1.6369989094870238e-07,7.204562354698219e-10,-1.35067104234314e-09,-3.7069409565592196e-08,0.48150068621622566,4761.5317641824795,1965.3595309644234,19580.274639240168,19580.274639240168,0.0,0.0,1.6227406939485302e-09,False,1
1,4,0,4,1,0,5,-50,0,-0.0015644708523005883,0.0014359092136756813,0.00012832899032746522,-9.777106988026456e-08,-3.8279507645249305e-09,,-2.3264829744173814e-07,3.1448562305783665,19496.277569828104,19407.47877480902,,19496.277569828104,0.0,0.0,1.856207071343279e-09,True,1
3,7,0,3,5,0,4,-19,0,-0.0025508556724188006,0.002287100982825212,0.0002637308476995066,-1.900343509302829e-07,-8.175078322448832e-07,8.615646591492372e-12,-2.3841894081829546e-08,1.4612685666038572,19462.222905665512,4086.3808980789904,16164.050192564431,19462.222905665512,0.0,0.0,2.7583868270740945e-11,False,1
6,5,0,5,4,0,11,-40,0,-0.0024795189790314267,0.0021542255236564572,0.00032425604628225313,-4.789310381339418e-07,-8.099594176837719e-07,3.9316696412390233e-10,-1.037409092716473e-06,8.916945734291353,19349.94462184678,14594.921710012099,2787.110100891289,19349.94462184678,0.0,0.0,1.21106825461317e-09,True,1
0,4,0,4,-24,0,4,0,0,-0.0014963771674694015,0.000211355191634601,0.0012845713174545576,-6.490232095264607e-08,2.8081382950001958e-11,-1.8170845521393968e-08,-4.5065838024283163e-07,5.87912324782324,19321.838531758276,2757.261981027033,16744.438632072797,19321.838531758276,0.0,0.0,1.3526288621407833e-09,True,1
5,3,0,6,2,0,11,-58,0,-0.001888070159604537,0.0016598048850307147,0.00022966653805155321,-4.2601459945553765e-07,-1.6369989094870238e-07,7.0529714834636235e-09,1.4012634777310021e-06,14.846738560088223,19139.594376506288,17467.26030893875,2433.34384250236,19139.594376506288,0.0,0.0,1.460503958796472e-09,True,1
5,4,0,6,3,0,9,-51,0,-0.0021542255236564572,0.0019398395214352587,0.00021494198764536083,-8.099594176837719e-07,-5.11030322157432e-07,2.612147673211284e-09,5.559854241621483e-07,7.348213729138603,16112.933996173828,18875.855393630987,2840.7619416908824,18875.855393630987,0.0,0.0,8.581361678208701e-10,False,1
6,5,0,1,7,0,7,-60,0,-0.0024795189790314267,0.0023341170146548044,0.00014611325681726942,-4.789310381339418e-07,-7.807735407515312e-07,6.850497917009424e-09,7.112924406472466e-07,6.502084871281303,18801.14422353134,14369.17572324209,1335.5923440677582,18801.14422353134,0.0,0.0,2.193102298874358e-09,True,1
0,7,0,4,-38,0,4,4,0,-0.00223171918139612,0.00013616667723631375,0.002096571188862388,-8.079294370166154e-07,4.821059693612026e-10,-7.370465798437274e-07,1.0186847025817243e-06,10.88808072176536,18689.054781373263,1455.3998931876697,18155.199623973473,18689.054781373263,0.0,0.0,1.9163572280109686e-09,True,1
5,2,0,4,1,0,9,-63,0,-0.0016116456045286907,0.0014359092136756813,0.00017598168156884246,-1.2746794401609717e-07,-3.8279507645249305e-09,1.2315122699358016e-08,2.45290715833197e-07,3.187415229804223,18583.056339562452,18656.56293038378,2283.9065450703524,18656.56293038378,0.0,0.0,1.464773607987897e-09,True,1
3,2,0,5,0,0,6,-39,0,-0.0015200389411412969,0.00132870520909623,0.00019097443554866585,-7.245981903674689e-08,-2.5066272933336944e-08,3.5559395922424063e-10,-3.59296496400905e-07,4.480028246842483,18579.14336767646,16527.30668017417,2381.237933682063,18579.14336767646,0.0,0.0,1.5842386512080724e-09,True,1
3,4,0,5,3,0,8,-70,0,-0.002032805134904902,0.001888070159604537,0.00014271174450230742,-6.343147104648854e-07,-4.2601459945553765e-07,2.1613366623902457e-08,-2.0232307980576174e-06,19.236487353128783,18442.388175953736,17566.219849007324,1356.7982663416633,18442.388175953736,0.0,0.0,2.5659103938336543e-09,True,1
2,3,0,6,-56,0,6,1,0,-0.0016921634726612574,0.00013570022655716983,0.0015564985751447638,-1.729939508844375e-07,3.9296720200154456e-09,-2.735952557993134e-10,3.532904067622515e-08,0.41810707037904143,4007.063836894356,1596.1221412695843,18420.07405588734,18420.07405588734,0.0,0.0,2.1127075448102104e-09,False,1
1,1,0,6,-7,0,7,-35,0,-0.001029828747806607,0.0007867232250124543,0.0002433422340125916,-2.355338717393008e-09,-6.451783819651501e-11,1.4095128058727464e-10,2.3671121843898968e-07,4.219765625777528,18357.477390834603,14024.631027164138,4337.973582806883,18357.477390834603,0.0,0.0,1.0273101452186606e-09,True,1
4,4,0,4,3,0,8,-37,0,-0.002096571188862388,0.0018346253732878105,0.00026117610529954177,-7.370465798437274e-07,-3.434660740353971e-07,2.983421408525759e-10,-7.69710275035692e-07,8.382352518205261,16490.937044042133,18245.461605832115,2844.2780231786865,18245.461605832115,0.0,0.0,1.0998207433401874e-09,True,1
2,3,0,4,-41,0,4,2,0,-0.0016921634726612574,0.00012731314158698535,0.0015653896810087025,-1.729939508844375e-07,6.816397581970657e-10,-9.699438676341113e-08,5.393499344305292e-07,6.048106023267728,18068.72196417374,1427.6496841504347,17276.65527125293,18068.72196417374,0.0,0.0,2.4939445017950414e-09,True,1
3,5,0,5,4,0,8,-74,0,-0.002287100982825212,0.0021542255236564572,0.00013509272517429525,-8.175078322448832e-07,-8.099594176837719e-07,2.997494659749641e-08,2.217266005540182e-06,18.622610391413783,18023.135352682777,16994.733968504628,1134.5275311607513,18023.135352682777,0.0,0.0,3.044467693908356e-09,True,1
5,0,0,5,-3,0,10,-42,0,-0.00132870520909623,0.0010461418846491957,0.0002832291301174489,-2.5066272933336944e-08,-2.59762430647591e-09,6.405603144423767e-10,6.658056704146684e-07,8.97025983551699,17888.692971405406,14094.34242955704,3815.884765215484,17888.692971405406,0.0,0.0,1.162081108974106e-09,True,1
2,2,0,4,-3,0,6,-15,0,-0.0014516366897878896,0.0009969383342126287,0.0004546675303014832,-4.601032921078097e-08,-1.0438554620304316e-09,5.206713831193378e-12,-3.082527377774001e-08,0.5525586075215122,14483.346665927842,17860.38564310927,8150.14509380141,17860.38564310927,0.0,0.0,4.291162579126713e-10,False,1
1,6,0,5,-45,0,6,3,0,-0.0020806656855415083,0.0001423424987662071,0.0019398395214352587,-7.036902493095676e-07,9.444404341968083e-10,-5.11030322157432e-07,1.5163346599573156e-06,14.276286397872909,17769.25931460288,1340.153950491927,17307.136256751186,17769.25931460288,0.0,0.0,2.5535199148854874e-09,True,1
6,4,0,6,3,0,12,-53,0,-0.0022093157464766807,0.0019398395214352587,0.0002710022420506273,-8.528980162562377e-07,-5.11030322157432e-07,3.3878413215953277e-09,1.5260170092052001e-06,14.049552032527881,17755.463446167032,16935.12737637075,2495.025084834214,17755.463446167032,0.0,0.0,1.402604167088932e-09,True,1
6,4,0,1,6,0,5,-50,0,-0.0022093157464766807,0.0020806656855415083,0.00012832899032746522,-8.528980162562377e-07,-7.036902493095676e-07,,-3.2107060770735635e-07,6.509388825660111,15780.566816129161,17510.3669822672,,17510.3669822672,0.0,0.0,5.694736152305778e-10,False,1
3,-3,0,2,-7,0,5,-12,0,-0.0008317001526422844,0.00036286766686157747,0.0004688068429761241,-2.94305177637215e-11,6.430986724725766e-13,2.3811745141135856e-12,-2.5642804582851064e-08,0.5389163696500763,17479.232049171867,7626.128608323764,9852.57599176552,17479.232049171867,5.570740074880755e-10,7.307050432197802e-12,8.318137539626374e-10,True,1
5,5,0,6,4,0,11,-64,0,-0.0024198285278438287,0.0022093157464766807,0.00020873336827706535,-6.484047692647287e-07,-8.528980162562377e-07,1.0706813774190092e-08,-1.7794130900824698e-06,13.650738954909022,17441.780823293044,15283.7576379557,1601.265697311843,17441.780823293044,0.0,0.0,2.3028814792723484e-09,True,1
5,5,0,6,4,0,7,-41,0,-0.0024198285278438287,0.0022093157464766807,0.00021064960072610914,-6.484047692647287e-07,-8.528980162562377e-07,5.715745474428289e-10,1.3681935896129455e-07,4.771679596335112,17424.096709746904,12204.350245715368,7346.501536306947,17424.096709746904,0.0,0.0,1.104114574979227e-10,False,1
4,4,0,6,3,0,8,-63,0,-0.002096571188862388,0.0019398395214352587,0.0001577729434162117,-7.370465798437274e-07,-5.11030322157432e-07,1.2274726961547669e-08,1.0412759890820848e-06,10.359947701151107,17025.801493509232,17325.924426074664,1569.6183379263455,17325.924426074664,0.0,0.0,2.062995441738955e-09,True,1
0,8,0,4,-41,0,4,5,0,-0.0024830482837053364,0.00012731314158698535,0.0023571474246888826,-4.4846224780485736e-07,6.816397581970657e-10,-7.6357234915651e-07,1.4122825705313244e-06,10.328550291955917,17307.803023803903,931.0884804391741,15164.204549466956,17307.803023803903,0.0,0.0,3.8938973477736404e-09,True,1
2,4,0,3,3,0,5,-39,0,-0.0019384406889540282,0.001777073431654347,0.00016203069726513847,-4.504348930497585e-07,-2.633353495366875e-07,3.865988700604832e-10,6.634399654572177e-07,6.891174937859172,16658.096978659396,17156.44755563782,1683.0184322918185,17156.44755563782,0.0,0.0,2.0118428416624463e-09,True,1
2,6,0,3,4,0,5,-37,0,-0.002203300367582129,0.002032805134904902,0.00017114981849188516,-7.890830267575317e-07,-6.343147104648854e-07,3.7122105157936077e-10,6.545858146581734e-07,7.689353477289856,16524.729696930397,17148.552477646237,2010.479315106683,17148.552477646237,0.0,0.0,1.3018512159820426e-09,False,1
4,4,0,6,3,0,10,-77,0,-0.002096571188862388,0.0019398395214352587,0.00015971527161349873,-7.370465798437274e-07,-5.11030322157432e-07,4.5216233742642434e-08,2.983604186369143e-06,24.606983853764234,16786.648277995933,15769.003723735357,1317.08484959113,16786.648277995933,0.0,0.0,2.965742336670217e-09,True,1
4,-1,0,5,-5,0,9,-37,0,-0.0011346220648566184,0.0008444793743542917,0.0002901695769745862,-4.428561202107225e-10,-1.2855948572457605e-11,2.8487387221655235e-10,2.6886472259506078e-08,0.3965778722595171,16733.50722180523,12456.144931587893,4279.787006903766,16733.50722180523,0.0,0.0,1.1723297408034965e-09,True,1
4,5,0,6,-51,0,6,4,0,-0.0023571474246888826,0.00014825766054127565,0.0022093157464766807,-7.6357234915651e-07,2.710601492657613e-09,-8.528980162562377e-07,4.259823290736313e-07,6.188527947697197,16683.39041513985,2153.7938053481,14341.28463395393,16683.39041513985,0.0,0.0,9.040939039688734e-10,False,1
5,5,0,5,4,0,10,-45,0,-0.0024198285278438287,0.0021542255236564572,0.00026703873590349167,-6.484047692647287e-07,-8.099594176837719e-07,1.0034148912188742e-09,1.435731716120138e-06,10.794603862766229,16581.045450836995,14106.663339930225,2007.7404669263042,16581.045450836995,0.0,0.0,1.9219750984882994e-09,True,1
2,1,0,6,-4,0,8,-56,0,-0.0012494666394183471,0.0010721369249209064,0.00017681856546399827,-1.0055076559227109e-08,-2.4463445962530628e-09,3.879502998092575e-09,-5.111490334424023e-07,6.710294602965469,16399.654388731607,14074.705724630803,2321.183090116045,16399.654388731607,0.0,0.0,1.912994907051543e-09,True,1
3,7,0,4,-40,0,5,5,0,-0.0025508556724188006,0.00013039316851197276,0.0024198285278438287,-1.900343509302829e-07,4.457601553422264e-10,-6.484047692647287e-07,-6.33976062998972e-07,4.236750272879151,16329.109855901448,871.3943442979217,11305.452510972604,16329.109855901448,0.0,0.0,4.4352752313425365e-09,True,1
1,6,0,2,4,0,3,-28,0,-0.0020806656855415083,0.0019384406889540282,0.00014256857498808244,-7.036902493095676e-07,-4.504348930497585e-07,6.527130658417065e-11,3.435784006024581e-07,4.763359877134714,12656.260030497613,16298.796471426613,1976.5660949380933,16298.796471426613,0.0,0.0,1.1765993666195659e-09,False,1
3,0,0,5,-3,0,8,-57,0,-0.0012199596092063406,0.0010461418846491957,0.00017434398182801343,-9.023582563482672e-09,-2.59762430647591e-09,5.391436135634417e-09,5.262572708684965e-07,6.991571357143431,16205.345827047626,13898.309704826932,2316.1189286987196,16205.345827047626,0.0,0.0,1.9414628992704413e-09,True,1
3,1,0,4,-2,0,7,-28,0,-0.0013339725695560981,0.001033822794122832,0.0003002872671673612,-8.884923906284113e-09,-8.502082218046183e-10,6.277287584513888e-11,1.374917340949463e-07,1.6703914130760924,16172.741792661158,12559.705597594488,3648.199097615741,16172.741792661158,0.0,0.0,1.3639978249149766e-09,True,1
6,2,0,0,4,0,6,-46,0,-0.0016598048850307147,0.0014963771674694015,0.00016386550537570384,-1.6369989094870238e-07,-6.490232095264607e-08,1.2206110120272434e-09,4.3778781439059687e-07,4.520015658994542,16051.483008123178,15282.574323529145,1691.8510453001113,16051.483008123178,0.0,0.0,2.3911061807328435e-09,True,1
6,-8,0,5,-17,0,5,-14,0,-0.0007689061561434726,0.0003477884866465219,0.0004211558502849666,-1.2376856083331733e-11,5.543538249857408e-12,3.6258973551798105e-12,3.818078801590737e-08,-0.7968570103546346,16047.55324536502,7258.563931900044,8789.786897491149,16047.55324536502,9.367599592804126e-10,7.655996239722554e-09,9.796049217092002e-10,True,1
3,7,0,5,5,0,8,-75,0,-0.0025508556724188006,0.0024198285278438287,0.00013329559742224128,-1.900343509302829e-07,-6.484047692647287e-07,4.0898615421926534e-08,2.2684528472693803e-06,14.280176475681403,16001.884025905538,14646.524644367782,838.975058752874,16001.884025905538,0.0,0.0,4.8895848063898224e-09,True,1
4,3,0,5,2,0,9,-49,0,-0.0018346253732878105,0.0016116456045286907,0.00022426679405681106,-3.434660740353971e-07,-1.2746794401609717e-07,1.9443693589084355e-09,1.2870252976912317e-06,11.460713841460505,15784.57618252409,14281.522227322543,1997.0505803742578,15784.57618252409,0.0,0.0,2.1807020085541815e-09,True,1
1,7,0,5,4,0,6,-42,0,-0.0023341170146548044,0.0021542255236564572,0.00017842116518273842,-7.807735407515312e-07,-8.099594176837719e-07,6.914319542195001e-10,-1.4703258156088111e-06,11.20976508107599,15716.810290024456,14385.517386851085,1360.282941922923,15716.810290024456,0.0,0.0,2.797542038266131e-09,True,1
