l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a,n_m
1,5,0,5,1,-20,-0.001734103264389586,0.0016579761203197167,8.072560078089107e-05,4.598456711021621e-06,0.002651777898959381,3
1,5,0,5,1,-19,-0.001734103264389586,0.0016579761203197167,8.478197882193453e-05,8.65483475206508e-06,0.004990956957290332,3
1,5,0,5,1,-18,-0.001734103264389586,0.0016579761203197167,9.022666331180865e-05,1.4099519241939215e-05,0.008130726428741441,3
1,5,0,5,1,-17,-0.001734103264389586,0.0016579761203197167,9.604201341396486e-05,1.991486934409541e-05,0.011484246499648654,3
1,5,0,5,1,-16,-0.001734103264389586,0.0016579761203197167,0.00010005036405775381,2.3923219987884376e-05,0.013795729746409007,3
1,5,0,5,1,-15,-0.001734103264389586,0.0016579761203197167,0.00010578880168925861,2.9661657619389336e-05,0.01710489693924335,3
1,6,0,5,1,-5,-0.0019747070189232627,0.0016579761203197167,0.00030881498435276556,-7.915914250780382e-06,0.004008652511447824,3
1,6,0,6,1,-20,-0.0019747070189232627,0.0018886592089966776,8.072560078089107e-05,-5.322209145694132e-06,0.002695189258301286,3
1,6,0,6,1,-19,-0.0019747070189232627,0.0018886592089966776,8.478197882193453e-05,-1.265831104650672e-06,0.0006410222339417645,3
1,6,0,6,1,-18,-0.0019747070189232627,0.0018886592089966776,9.022666331180865e-05,4.178853385223679e-06,0.0021161890575049753,3
1,6,0,6,1,-17,-0.0019747070189232627,0.0018886592089966776,9.604201341396486e-05,9.994203487379873e-06,0.005061106985293117,3
1,6,0,6,1,-16,-0.0019747070189232627,0.0018886592089966776,0.00010005036405775381,1.400255413116884e-05,0.007090952732220465,3
1,6,0,6,1,-15,-0.0019747070189232627,0.0018886592089966776,0.00010578880168925861,1.9740991762673583e-05,0.009996921859039951,3
1,6,0,6,1,-14,-0.0019747070189232627,0.0018886592089966776,0.00011436477230035796,2.8316962373772705e-05,0.014339829707605401,3
1,7,0,6,1,-5,-0.002215705167770865,0.0018886592089966776,0.00030881498435276556,-1.8230974421421745e-05,0.00822806873703473,3
1,8,0,6,1,-2,-0.0024629844882008973,0.0018886592089966776,0.0006023269048774995,2.8001625673279833e-05,0.011368981740414369,3
1,7,0,7,1,-20,-0.002215705167770865,0.0021204201710575787,8.072560078089107e-05,-1.4559395932395303e-05,0.006570998770131021,3
1,7,0,7,1,-19,-0.002215705167770865,0.0021204201710575787,8.478197882193453e-05,-1.0503017891351843e-05,0.004740259689838843,3
1,7,0,7,1,-18,-0.002215705167770865,0.0021204201710575787,9.022666331180865e-05,-5.058333401477492e-06,0.00228294516574445,3
1,7,0,7,1,-17,-0.002215705167770865,0.0021204201710575787,9.604201341396486e-05,7.570167006787018e-07,0.00034165949138454505,3
1,7,0,7,1,-16,-0.002215705167770865,0.0021204201710575787,0.00010005036405775381,4.765367344467669e-06,0.0021507226745613997,3
1,7,0,7,1,-15,-0.002215705167770865,0.0021204201710575787,0.00010578880168925861,1.0503804975972413e-05,0.004740614919691632,3
1,7,0,7,1,-14,-0.002215705167770865,0.0021204201710575787,0.00011436477230035796,1.9079775587071534e-05,0.008611152722213017,3
1,7,0,7,1,-13,-0.002215705167770865,0.0021204201710575787,0.00012421068509566594,2.8925688382379702e-05,0.013054845384271372,3
1,9,0,7,1,-2,-0.00271575402351329,0.0021204201710575787,0.0006023269048774995,6.9930524217881075e-06,0.0025749947753889004,3
1,16,0,7,1,8,-0.00455968102508798,0.0021204201710575787,0.0024629844882008973,2.3723634170496298e-05,0.005202915300426864,3
1,17,0,7,1,9,-0.004823167543880964,0.0021204201710575787,0.00271575402351329,1.300665068990417e-05,0.0026967030631986633,3
1,18,0,7,1,10,-0.005087181893000314,0.0021204201710575787,0.002973321972018305,6.5602500755697e-06,0.0012895646771734755,3
1,19,0,7,1,11,-0.0053527772990706515,0.0021204201710575787,0.003235253388057165,2.896260044092658e-06,0.0005410761334299311,3
1,20,0,7,1,12,-0.005620665903572574,0.0021204201710575787,0.003499927798231137,-3.179342838582899e-07,5.656523431791355e-05,3
1,8,0,8,1,-20,-0.0024629844882008973,0.002359676960396333,8.072560078089107e-05,-2.2581927023673353e-05,0.009168521820520463,3
1,8,0,8,1,-19,-0.0024629844882008973,0.002359676960396333,8.478197882193453e-05,-1.8525548982629893e-05,0.007521585731204502,3
1,8,0,8,1,-18,-0.0024629844882008973,0.002359676960396333,9.022666331180865e-05,-1.3080864492755542e-05,0.005310981273093824,3
1,8,0,8,1,-17,-0.0024629844882008973,0.002359676960396333,9.604201341396486e-05,-7.265514390599349e-06,0.002949882317734973,3
1,8,0,8,1,-16,-0.0024629844882008973,0.002359676960396333,0.00010005036405775381,-3.2571637468103813e-06,0.0013224459035020546,3
1,8,0,8,1,-15,-0.0024629844882008973,0.002359676960396333,0.00010578880168925861,2.481273884694362e-06,0.0010074257051073936,3
1,8,0,8,1,-14,-0.0024629844882008973,0.002359676960396333,0.00011436477230035796,1.1057244495793483e-05,0.004489368304495624,3
1,8,0,8,1,-13,-0.0024629844882008973,0.002359676960396333,0.00012421068509566594,2.0903157291101652e-05,0.008486922021328074,3
1,8,0,8,1,-12,-0.0024629844882008973,0.002359676960396333,0.0001317052176195001,2.839768981493596e-05,0.011529788332397997,3
1,9,0,8,1,-4,-0.00271575402351329,0.002359676960396333,0.0003748425124691666,1.8765449352209536e-05,0.00690984867912788,3
1,10,0,8,1,-2,-0.002973321972018305,0.002359676960396333,0.0006023269048774995,-1.1318106744472381e-05,0.003806552687864341,3
1,16,0,8,1,7,-0.00455968102508798,0.002359676960396333,0.002215705167770865,1.570110307921868e-05,0.003443465232069764,3
1,17,0,8,1,8,-0.004823167543880964,0.002359676960396333,0.0024629844882008973,-5.060952837339719e-07,0.00010493006496862061,3
1,18,0,8,1,9,-0.005087181893000314,0.002359676960396333,0.00271575402351329,-1.1750909090691222e-05,0.0023099054324870584,3
1,19,0,8,1,10,-0.0053527772990706515,0.002359676960396333,0.002973321972018305,-1.977836665601352e-05,0.0036949728245648174,3
1,20,0,8,1,11,-0.005620665903572574,0.002359676960396333,0.003235253388057165,-2.5735555119075527e-05,0.0045787377439953595,3
1,9,0,9,1,-20,-0.00271575402351329,0.0026068407810123807,8.072560078089107e-05,-2.8187641720018534e-05,0.010379305885572442,3
1,9,0,9,1,-19,-0.00271575402351329,0.0026068407810123807,8.478197882193453e-05,-2.4131263678975074e-05,0.008885658815210803,3
1,9,0,9,1,-18,-0.00271575402351329,0.0026068407810123807,9.022666331180865e-05,-1.8686579189100723e-05,0.006880806960906736,3
1,9,0,9,1,-17,-0.00271575402351329,0.0026068407810123807,9.604201341396486e-05,-1.287122908694453e-05,0.004739467925115473,3
1,9,0,9,1,-16,-0.00271575402351329,0.0026068407810123807,0.00010005036405775381,-8.862878443155562e-06,0.0032635055923400306,3
1,9,0,9,1,-15,-0.00271575402351329,0.0026068407810123807,0.00010578880168925861,-3.1244408116508186e-06,0.001150487409610397,3
1,9,0,9,1,-14,-0.00271575402351329,0.0026068407810123807,0.00011436477230035796,5.451529799448303e-06,0.0020073724469331067,3
1,9,0,9,1,-13,-0.00271575402351329,0.0026068407810123807,0.00012421068509566594,1.529744259475647e-05,0.005632852777648333,3
1,9,0,9,1,-12,-0.00271575402351329,0.0026068407810123807,0.0001317052176195001,2.279197511859078e-05,0.00839250348936443,3
1,10,0,9,1,-4,-0.002973321972018305,0.0026068407810123807,0.0003748425124691666,8.361321463242442e-06,0.002812114376421447,3
1,11,0,9,1,-2,-0.003235253388057165,0.0026068407810123807,0.0006023269048774995,-2.608570216728473e-05,0.008062954902876934,3
1,13,0,9,1,2,-0.003765557199999308,0.0026068407810123807,0.0011876060720696538,2.888965308272661e-05,0.007672079203240339,3
1,16,0,9,1,6,-0.00455968102508798,0.0026068407810123807,0.0019747070189232627,2.1866774847664056e-05,0.0047956808222658805,3
1,17,0,9,1,7,-0.004823167543880964,0.0026068407810123807,0.002215705167770865,-6.215950977186274e-07,0.00012887694488391348,3
1,18,0,9,1,8,-0.005087181893000314,0.0026068407810123807,0.0024629844882008973,-1.7356623787035536e-05,0.003411834715585324,3
1,19,0,9,1,9,-0.0053527772990706515,0.0026068407810123807,0.00271575402351329,-3.0182494544980613e-05,0.005638660616465567,3
1,10,0,10,1,-19,-0.002973321972018305,0.002860347040788969,8.478197882193453e-05,-2.8192952407401443e-05,0.00948197089744167,3
1,10,0,10,1,-18,-0.002973321972018305,0.002860347040788969,9.022666331180865e-05,-2.274826791752709e-05,0.007650791986743857,3
1,10,0,10,1,-17,-0.002973321972018305,0.002860347040788969,9.604201341396486e-05,-1.6932917815370898e-05,0.005694949277180619,3
1,10,0,10,1,-16,-0.002973321972018305,0.002860347040788969,0.00010005036405775381,-1.292456717158193e-05,0.004346844133670688,3
1,10,0,10,1,-15,-0.002973321972018305,0.002860347040788969,0.00010578880168925861,-7.186129540077187e-06,0.0024168689458139003,3
1,10,0,10,1,-14,-0.002973321972018305,0.002860347040788969,0.00011436477230035796,1.3898410710219342e-06,0.00046743712389765295,3
1,10,0,10,1,-13,-0.002973321972018305,0.002860347040788969,0.00012421068509566594,1.1235753866330103e-05,0.003778855425705283,3
1,10,0,10,1,-12,-0.002973321972018305,0.002860347040788969,0.0001317052176195001,1.873028639016441e-05,0.0062994477444533875,3
1,10,0,10,1,-11,-0.002973321972018305,0.002860347040788969,0.00014098639381203223,2.80114625826962e-05,0.009420931485493274,3
1,11,0,10,1,-4,-0.003235253388057165,0.002860347040788969,0.0003748425124691666,-6.383479902918182e-08,1.9731004460060516e-05,3
1,14,0,10,1,2,-0.004030932427920738,0.002860347040788969,0.0011876060720696538,1.702068493788459e-05,0.004222518050659637,3
1,17,0,10,1,6,-0.004823167543880964,0.002860347040788969,0.0019747070189232627,1.1886515831267472e-05,0.002464462559744085,3
1,18,0,10,1,7,-0.005087181893000314,0.002860347040788969,0.002215705167770865,-1.1129684440480334e-05,0.002187789757585467,3
1,19,0,10,1,8,-0.0053527772990706515,0.002860347040788969,0.0024629844882008973,-2.944577008078507e-05,0.005501026557913672,3
1,11,0,11,1,-19,-0.003235253388057165,0.0031193002476985927,8.478197882193453e-05,-3.1171161536637775e-05,0.009634843951235822,3
1,11,0,11,1,-18,-0.003235253388057165,0.0031193002476985927,9.022666331180865e-05,-2.5726477046763424e-05,0.007951920285975713,3
1,11,0,11,1,-17,-0.003235253388057165,0.0031193002476985927,9.604201341396486e-05,-1.991112694460723e-05,0.0061544258072979766,3
1,11,0,11,1,-16,-0.003235253388057165,0.0031193002476985927,0.00010005036405775381,-1.5902776300818263e-05,0.004915465465401522,3
1,11,0,11,1,-15,-0.003235253388057165,0.0031193002476985927,0.00010578880168925861,-1.016433866931352e-05,0.0031417442314827185,3
1,11,0,11,1,-14,-0.003235253388057165,0.0031193002476985927,0.00011436477230035796,-1.5883680582143983e-06,0.0004909563078050728,3
1,11,0,11,1,-13,-0.003235253388057165,0.0031193002476985927,0.00012421068509566594,8.25754473709377e-06,0.002552364141731907,3
1,11,0,11,1,-12,-0.003235253388057165,0.0031193002476985927,0.0001317052176195001,1.5752077260928078e-05,0.004868885175756672,3
1,11,0,11,1,-11,-0.003235253388057165,0.0031193002476985927,0.00014098639381203223,2.503325345345987e-05,0.007737648477819181,3
1,12,0,11,1,-4,-0.003499927798231137,0.0031193002476985927,0.0003748425124691666,-5.7850380633774415e-06,0.001652902115952563,3
1,15,0,11,1,2,-0.004295690809337045,0.0031193002476985927,0.0011876060720696538,1.121551043120183e-05,0.0026108746948974946,3
1,17,0,11,1,5,-0.004823167543880964,0.0031193002476985927,0.001734103264389586,3.023596820721404e-05,0.006268902735003199,3
1,18,0,11,1,6,-0.005087181893000314,0.0031193002476985927,0.0019747070189232627,6.825373621541925e-06,0.0013416806721484183,3
1,19,0,11,1,7,-0.0053527772990706515,0.0031193002476985927,0.002215705167770865,-1.7771883601193708e-05,0.0033201238550087373,3
1,12,0,12,1,-18,-0.003499927798231137,0.003382501686215069,9.022666331180865e-05,-2.7199448704258965e-05,0.007771431375814542,3
1,12,0,12,1,-17,-0.003499927798231137,0.003382501686215069,9.604201341396486e-05,-2.138409860210277e-05,0.006109868498690257,3
1,12,0,12,1,-16,-0.003499927798231137,0.003382501686215069,0.00010005036405775381,-1.7375747958313804e-05,0.0049646018318136465,3
1,12,0,12,1,-15,-0.003499927798231137,0.003382501686215069,0.00010578880168925861,-1.163731032680906e-05,0.0033250143996372025,3
1,12,0,12,1,-14,-0.003499927798231137,0.003382501686215069,0.00011436477230035796,-3.061339715709939e-06,0.000874686534178545,3
1,12,0,12,1,-13,-0.003499927798231137,0.003382501686215069,0.00012421068509566594,6.784573079598229e-06,0.00193848944056136,3
1,12,0,12,1,-12,-0.003499927798231137,0.003382501686215069,0.0001317052176195001,1.4279105603432537e-05,0.004079828621221614,3
1,12,0,12,1,-11,-0.003499927798231137,0.003382501686215069,0.00014098639381203223,2.3560281795964328e-05,0.006731647952243955,3
1,13,0,12,1,-4,-0.003765557199999308,0.003382501686215069,0.0003748425124691666,-8.213001315072153e-06,0.002181085262779613,3
1,16,0,12,1,2,-0.00455968102508798,0.003382501686215069,0.0011876060720696538,1.0426733196742914e-05,0.002286724255353307,3
1,18,0,12,1,5,-0.005087181893000314,0.003382501686215069,0.001734103264389586,2.942305760434121e-05,0.005783763628508298,3
1,19,0,12,1,6,-0.0053527772990706515,0.003382501686215069,0.0019747070189232627,4.431406067680402e-06,0.0008278704343724112,3
1,20,0,12,1,7,-0.005620665903572574,0.003382501686215069,0.002215705167770865,-2.2459049586640197e-05,0.003995798713523412,3
1,13,0,13,1,-18,-0.003765557199999308,0.0036476888013760762,9.022666331180865e-05,-2.7641735311422985e-05,0.007340675985861552,3
1,13,0,13,1,-17,-0.003765557199999308,0.0036476888013760762,9.604201341396486e-05,-2.182638520926679e-05,0.005796322841483009,3
1,13,0,13,1,-16,-0.003765557199999308,0.0036476888013760762,0.00010005036405775381,-1.7818034565477824e-05,0.004731845413337792,3
1,13,0,13,1,-15,-0.003765557199999308,0.0036476888013760762,0.00010578880168925861,-1.2079596933973081e-05,0.003207917525187322,3
1,13,0,13,1,-14,-0.003765557199999308,0.0036476888013760762,0.00011436477230035796,-3.5036263228739595e-06,0.0009304403403763467,3
1,13,0,13,1,-13,-0.003765557199999308,0.0036476888013760762,0.00012421068509566594,6.342286472434209e-06,0.001684288973869624,3
1,13,0,13,1,-12,-0.003765557199999308,0.0036476888013760762,0.0001317052176195001,1.3836818996268516e-05,0.0036745741098478226,3
1,13,0,13,1,-11,-0.003765557199999308,0.0036476888013760762,0.00014098639381203223,2.3117995188800308e-05,0.006139329177845062,3
1,14,0,13,1,-4,-0.004030932427920738,0.0036476888013760762,0.0003748425124691666,-8.401114075495472e-06,0.0020841614752219973,3
1,17,0,13,1,2,-0.004823167543880964,0.0036476888013760762,0.0011876060720696538,1.21273295647659e-05,0.0025143911038611024,3
1,19,0,13,1,5,-0.0053527772990706515,0.0036476888013760762,0.001734103264389586,2.901476669501038e-05,0.005420506976826389,3
1,20,0,13,1,6,-0.005620665903572574,0.0036476888013760762,0.0019747070189232627,1.7299167267654722e-06,0.00030777789615033213,3
1,14,0,14,1,-18,-0.004030932427920738,0.003913251472813672,9.022666331180865e-05,-2.74542917952569e-05,0.006810903503390791,3
1,14,0,14,1,-17,-0.004030932427920738,0.003913251472813672,9.604201341396486e-05,-2.163894169310114e-05,0.0053682223852765205,3
1,14,0,14,1,-16,-0.004030932427920738,0.003913251472813672,0.00010005036405775381,-1.7630591049312173e-05,0.004373824509483653,3
1,14,0,14,1,-15,-0.004030932427920738,0.003913251472813672,0.00010578880168925861,-1.189215341780743e-05,0.0029502239569770506,3
1,14,0,14,1,-14,-0.004030932427920738,0.003913251472813672,0.00011436477230035796,-3.316182806707875e-06,0.0008226837998419265,3
1,14,0,14,1,-13,-0.004030932427920738,0.003913251472813672,0.00012421068509566594,6.52972998859986e-06,0.0016199055938945787,3
1,14,0,14,1,-12,-0.004030932427920738,0.003913251472813672,0.0001317052176195001,1.4024262512434167e-05,0.003479160904631749,3
1,14,0,14,1,-11,-0.004030932427920738,0.003913251472813672,0.00014098639381203223,2.3305438704966826e-05,0.005781649561659457,3
1,15,0,14,1,-4,-0.004295690809337045,0.003913251472813672,0.0003748425124691666,-7.596824054206287e-06,0.001768475523818882,3
1,18,0,14,1,2,-0.005087181893000314,0.003913251472813672,0.0011876060720696538,1.36756518830123e-05,0.002688256911322407,3
1,20,0,14,1,5,-0.005620665903572574,0.003913251472813672,0.001734103264389586,2.6688833630684854e-05,0.004748340159076357,3
1,15,0,15,1,-18,-0.004295690809337045,0.004178287363000028,9.022666331180865e-05,-2.7176783025208325e-05,0.006326522143106134,3
1,15,0,15,1,-17,-0.004295690809337045,0.004178287363000028,9.604201341396486e-05,-2.1361432923052565e-05,0.004972758485462151,3
1,15,0,15,1,-16,-0.004295690809337045,0.004178287363000028,0.00010005036405775381,-1.7353082279263597e-05,0.004039648813072211,3
1,15,0,15,1,-15,-0.004295690809337045,0.004178287363000028,0.00010578880168925861,-1.1614644647758854e-05,0.0027037897193423342,3
1,15,0,15,1,-14,-0.004295690809337045,0.004178287363000028,0.00011436477230035796,-3.0386740366592987e-06,0.0007073772698105938,3
1,15,0,15,1,-13,-0.004295690809337045,0.004178287363000028,0.00012421068509566594,6.807238758648436e-06,0.0015846668349249742,3
1,15,0,15,1,-12,-0.004295690809337045,0.004178287363000028,0.0001317052176195001,1.4301771282482743e-05,0.003329329767262728,3
1,15,0,15,1,-11,-0.004295690809337045,0.004178287363000028,0.00014098639381203223,2.3582947475015402e-05,0.0054899080314988885,3
1,16,0,15,1,-4,-0.00455968102508798,0.004178287363000028,0.0003748425124691666,-6.551149618785716e-06,0.0014367561201628816,3
1,19,0,15,1,2,-0.0053527772990706515,0.004178287363000028,0.0011876060720696538,1.3116135999030262e-05,0.0024503421805550335,3
1,16,0,16,1,-18,-0.00455968102508798,0.004442519754188167,9.022666331180865e-05,-2.6934607588004374e-05,0.00590712539754569,3
1,16,0,16,1,-17,-0.00455968102508798,0.004442519754188167,9.604201341396486e-05,-2.1119257485848614e-05,0.0046317401084961015,3
1,16,0,16,1,-16,-0.00455968102508798,0.004442519754188167,0.00010005036405775381,-1.7110906842059646e-05,0.0037526543518972334,3
1,16,0,16,1,-15,-0.00455968102508798,0.004442519754188167,0.00010578880168925861,-1.1372469210554903e-05,0.002494137012651114,3
1,16,0,16,1,-14,-0.00455968102508798,0.004442519754188167,0.00011436477230035796,-2.796498599455348e-06,0.0006133101381584886,3
1,16,0,16,1,-13,-0.00455968102508798,0.004442519754188167,0.00012421068509566594,7.049414195852387e-06,0.0015460323117046037,3
1,16,0,16,1,-12,-0.00455968102508798,0.004442519754188167,0.0001317052176195001,1.4543946719686694e-05,0.0031896851204424033,3
1,16,0,16,1,-11,-0.00455968102508798,0.004442519754188167,0.00014098639381203223,2.3825122912219353e-05,0.005225173160387824,3
1,17,0,16,1,-4,-0.004823167543880964,0.004442519754188167,0.0003748425124691666,-5.8052772236314235e-06,0.0012036233804476558,3
1,20,0,16,1,2,-0.005620665903572574,0.004442519754188167,0.0011876060720696538,9.45992268524664e-06,0.0016830608414625356,3
1,17,0,17,1,-18,-0.004823167543880964,0.004706014722882456,9.022666331180865e-05,-2.692615768669967e-05,0.005582671023083208,3
1,17,0,17,1,-17,-0.004823167543880964,0.004706014722882456,9.604201341396486e-05,-2.111080758454391e-05,0.004376959206264082,3
